"customer_id","recency_days","frequency_completed","cancellation_count","monetary_gross","monetary_net","avg_interval_whole_day","avg_interval_fractional_day","distinct_variants_purchased","distinct_families_purchased","order_return_rate_pct","line_item_return_rate_pct"
"17438",246,5,1,1422.77,1412.62,96.5,96.93,49,49,16.7,2.7
"17439",655,1,0,325.74,325.74,NULL,NULL,8,8,0.0,0.0
"17440",147,4,2,323.58,314.26,130.3,130.96,4,4,33.3,33.3
"17441",731,1,0,293.35,293.35,NULL,NULL,21,21,0.0,0.0
"17442",28,15,8,4620.30,4517.70,44.1,44.69,188,184,34.8,3.4
"17443",219,1,0,534.24,534.24,NULL,NULL,1,1,0.0,0.0
"17444",151,2,0,2389.10,2389.10,21.0,21.06,131,124,0.0,0.0
"17446",176,2,0,120.90,120.90,133.0,133.83,6,6,0.0,0.0
"17447",39,2,0,541.53,541.53,31.0,31.17,33,33,0.0,0.0
"17448",528,41,7,14448.67,14375.01,2.7,2.90,568,547,14.6,1.3
"17449",1,13,1,4865.15,4849.15,60.2,60.68,291,268,7.1,0.3
"17450",7,51,4,244784.25,233643.91,8.3,8.60,145,145,7.3,2.8
"17451",0,7,3,1721.40,1648.95,17.0,17.36,83,83,30.0,6.5
"17453",17,2,0,486.72,486.72,46.0,46.69,19,19,0.0,0.0
"17454",191,10,1,1547.94,1532.64,55.3,55.66,98,95,9.1,0.8
"17455",203,1,0,131.70,131.70,NULL,NULL,8,8,0.0,0.0
"17456",364,2,0,975.56,975.56,90.0,91.00,59,59,0.0,0.0
"17457",126,14,4,5984.81,5799.01,46.1,46.61,30,29,22.2,11.1
"17458",14,2,0,529.58,529.58,366.0,366.05,81,81,0.0,0.0
"17459",42,2,0,657.30,657.30,16.0,16.85,88,86,0.0,0.0
"17460",78,16,5,2157.97,1937.10,38.9,39.47,93,93,23.8,11.0
"17461",22,3,0,735.82,735.82,3.0,3.47,104,102,0.0,0.0
"17462",50,2,1,675.69,662.94,223.0,223.87,25,25,33.3,3.6
"17463",15,7,2,2535.26,2515.26,95.0,95.47,234,219,22.2,1.6
"17464",157,3,1,907.14,816.54,230.0,230.50,35,32,25.0,4.9
"17465",425,7,2,2542.79,2533.64,51.3,51.82,103,92,22.2,1.4
"17466",9,2,0,763.28,763.28,68.0,68.17,41,38,0.0,0.0
"17467",394,1,0,102.60,102.60,NULL,NULL,4,4,0.0,0.0
"17468",9,3,0,194.80,194.80,182.0,182.46,8,8,0.0,0.0
"17469",15,17,5,5051.25,4958.34,43.8,44.18,165,161,22.7,3.6
"17470",44,11,0,2626.47,2626.47,45.8,46.39,111,106,0.0,0.0
"17471",474,1,0,321.65,321.65,NULL,NULL,19,18,0.0,0.0
"17472",190,4,0,922.35,922.35,145.3,145.69,183,174,0.0,0.0
"17473",400,2,1,607.00,592.15,47.0,47.70,33,33,33.3,2.9
"17474",599,1,0,1047.00,1047.00,NULL,NULL,6,6,0.0,0.0
"17475",78,1,0,194.37,194.37,NULL,NULL,14,14,0.0,0.0
"17476",392,2,2,489.86,446.51,341.0,341.93,29,29,50.0,8.8
"17477",612,2,3,1144.30,1079.00,34.0,34.93,44,44,60.0,6.4
"17478",407,2,0,1272.80,1272.80,225.0,225.03,40,40,0.0,0.0
"17479",632,1,0,389.26,389.26,NULL,NULL,18,18,0.0,0.0
"17480",73,2,1,882.23,876.92,366.0,366.96,50,50,33.3,3.6
"17481",3,4,1,1255.59,1249.34,29.7,30.03,69,69,20.0,1.2
"17482",486,2,0,775.64,775.64,91.0,91.06,50,46,0.0,0.0
"17483",64,4,0,591.73,591.73,115.7,116.34,23,23,0.0,0.0
"17484",575,2,0,209.57,209.57,47.0,47.98,14,14,0.0,0.0
"17486",260,1,0,396.87,396.87,NULL,NULL,24,24,0.0,0.0
"17487",727,1,0,160.55,160.55,NULL,NULL,8,8,0.0,0.0
"17488",640,1,0,336.50,336.50,NULL,NULL,18,17,0.0,0.0
"17489",58,2,0,376.64,376.64,153.0,153.89,28,28,0.0,0.0
"17490",0,9,4,2750.50,2595.01,70.6,71.11,93,93,30.8,7.2
"17491",0,17,1,5653.67,5636.72,36.3,36.82,105,102,5.6,0.6
"17492",247,3,0,1122.42,1122.42,135.0,135.04,32,32,0.0,0.0
"17493",384,1,0,100.91,100.91,NULL,NULL,8,8,0.0,0.0
"17494",501,1,0,54.70,54.70,NULL,NULL,3,3,0.0,0.0
"17495",7,3,1,806.72,759.07,191.5,191.51,38,38,25.0,9.4
"17496",358,4,1,1412.89,1385.89,111.3,111.93,54,52,20.0,2.7
"17497",389,2,0,287.25,287.25,220.0,220.26,7,7,0.0,0.0
"17498",75,1,0,272.22,272.22,NULL,NULL,17,16,0.0,0.0
"17499",289,2,1,1341.39,1296.84,271.0,271.97,66,63,33.3,2.7
"17500",16,3,0,1138.00,1138.00,6.0,6.11,3,3,0.0,0.0
"17501",220,2,0,288.60,288.60,0.0,0.00,18,18,0.0,0.0
"17502",8,4,0,689.10,689.10,6.0,6.62,25,25,0.0,0.0
"17503",2,2,0,558.96,558.96,35.0,35.92,36,36,0.0,0.0
"17504",205,18,1,9490.17,9238.42,26.9,27.24,244,235,5.3,3.7
"17505",161,5,0,2435.48,2435.48,110.5,110.96,83,83,0.0,0.0
"17506",69,1,1,302.20,294.29,NULL,NULL,14,14,50.0,12.5
"17507",261,2,0,605.58,605.58,47.0,47.74,79,79,0.0,0.0
"17508",280,8,1,4579.23,4546.78,64.0,64.55,199,192,11.1,0.4
"17509",57,8,3,6083.64,6069.24,0.7,0.84,75,73,27.3,0.8
"17510",24,2,0,514.56,514.56,395.0,395.99,28,28,0.0,0.0
"17511",2,60,24,172132.87,168504.44,11.9,12.46,657,641,28.6,10.0
"17512",28,18,2,5467.82,5432.27,40.8,41.22,102,102,10.0,1.0
"17513",71,3,0,1158.80,1158.80,203.0,203.53,18,18,0.0,0.0
"17514",127,2,0,522.00,522.00,541.0,541.07,72,68,0.0,0.0
"17515",30,9,0,1602.51,1602.51,64.5,64.88,91,90,0.0,0.0
"17516",14,6,0,947.50,947.50,72.4,72.63,150,143,0.0,0.0
"17517",308,1,0,153.94,153.94,NULL,NULL,11,11,0.0,0.0
"17518",425,2,0,329.42,329.42,195.0,195.96,71,71,0.0,0.0
"17519",16,15,1,4774.17,4769.22,51.1,51.52,142,137,6.3,0.5
"17520",53,1,0,546.81,546.81,NULL,NULL,30,30,0.0,0.0
"17521",23,5,1,1278.06,1276.81,100.5,101.25,65,64,16.7,1.3
"17522",1,5,0,1066.15,1066.15,53.8,54.21,58,55,0.0,0.0
"17523",10,4,0,652.74,652.74,2.3,2.66,25,25,0.0,0.0
"17524",360,3,1,539.14,508.90,38.0,38.46,37,37,25.0,4.4
"17525",359,3,0,1161.90,1161.90,34.5,34.56,19,19,0.0,0.0
"17526",0,12,4,3939.24,3450.04,64.8,65.25,67,67,25.0,4.2
"17527",53,4,2,939.37,888.86,54.3,54.98,45,45,33.3,4.1
"17528",0,8,3,3628.50,3540.10,9.6,10.00,183,182,27.3,2.7
"17529",609,2,0,1240.25,1240.25,87.0,87.22,78,77,0.0,0.0
"17530",0,12,1,2787.10,2786.15,66.3,66.55,358,347,7.7,0.2
"17531",189,3,5,1266.82,1194.47,213.5,214.13,54,54,62.5,9.4
"17532",385,1,0,65.34,65.34,NULL,NULL,4,4,0.0,0.0
"17533",434,1,0,34.80,34.80,NULL,NULL,1,1,0.0,0.0
"17534",53,5,0,1668.83,1668.83,149.3,149.71,76,74,0.0,0.0
"17535",279,1,0,164.40,164.40,NULL,NULL,13,13,0.0,0.0
"17536",176,3,0,364.83,364.83,252.5,252.53,16,14,0.0,0.0
"17537",29,2,0,887.67,887.67,273.0,273.89,74,58,0.0,0.0
"17538",25,1,0,98.42,98.42,NULL,NULL,9,9,0.0,0.0
"17539",626,3,2,1161.84,997.34,48.5,49.06,131,127,40.0,1.4
"17540",8,6,1,1590.60,1582.10,114.6,115.02,41,41,14.3,1.5
"17541",509,1,0,119.86,119.86,NULL,NULL,31,30,0.0,0.0
"17542",269,3,0,340.85,340.85,185.5,185.99,57,52,0.0,0.0
"17543",549,1,0,120.05,120.05,NULL,NULL,13,13,0.0,0.0
"17544",389,3,0,944.82,944.82,0.0,0.01,80,73,0.0,0.0
"17545",42,6,0,1409.86,1409.86,106.6,106.83,204,200,0.0,0.0
"17547",371,2,2,727.85,692.35,289.0,289.80,22,21,50.0,13.9
"17548",217,4,2,731.26,486.48,53.7,54.27,22,22,33.3,26.1
"17549",23,2,0,148.86,148.86,27.0,28.00,5,5,0.0,0.0
"17550",196,9,1,2506.64,2165.54,58.6,59.12,250,232,10.0,5.0
"17551",358,1,0,290.34,290.34,NULL,NULL,39,38,0.0,0.0
"17552",59,12,3,2786.77,2744.63,51.4,51.57,78,72,20.0,3.4
"17553",129,4,0,3757.60,3757.60,160.3,160.34,2,2,0.0,0.0
"17554",0,5,0,1952.45,1952.45,36.3,36.69,58,57,0.0,0.0
"17555",19,5,0,1045.74,1045.74,141.0,141.71,220,211,0.0,0.0
"17556",205,2,0,300.67,300.67,173.0,173.74,13,13,0.0,0.0
"17557",13,4,0,575.46,575.46,239.0,239.37,28,28,0.0,0.0
"17558",392,1,0,259.17,259.17,NULL,NULL,28,28,0.0,0.0
"17559",512,1,0,167.62,167.62,NULL,NULL,12,12,0.0,0.0
"17560",94,9,0,1895.80,1895.80,70.1,70.73,37,36,0.0,0.0
"17561",18,4,0,703.02,703.02,237.3,237.99,163,160,0.0,0.0
"17562",13,7,1,1122.38,1107.38,26.0,26.51,48,48,12.5,1.6
"17563",577,2,2,392.38,313.78,33.0,33.20,27,27,50.0,14.7
"17564",23,3,0,454.01,454.01,27.5,27.99,38,38,0.0,0.0
"17565",586,1,0,131.83,131.83,NULL,NULL,30,30,0.0,0.0
"17566",7,2,0,869.77,869.77,17.0,17.26,113,113,0.0,0.0
"17567",6,9,2,4838.08,4519.16,53.9,54.28,128,126,18.2,5.8
"17568",632,1,0,374.45,374.45,NULL,NULL,61,58,0.0,0.0
"17569",331,1,0,344.14,344.14,NULL,NULL,29,28,0.0,0.0
"17571",49,5,0,1629.66,1629.66,122.8,123.03,289,282,0.0,0.0
"17572",70,10,0,652.21,652.21,72.1,72.59,14,14,0.0,0.0
"17573",28,3,1,380.60,362.90,31.5,32.05,24,24,25.0,3.8
"17574",242,1,0,185.65,185.65,NULL,NULL,8,8,0.0,0.0
"17575",666,1,0,171.70,171.70,NULL,NULL,5,5,0.0,0.0
"17576",7,41,4,8705.60,8534.45,17.8,18.20,416,404,8.9,0.8
"17577",644,2,0,348.75,348.75,23.0,23.12,20,20,0.0,0.0
"17578",190,7,3,1047.33,1003.73,51.5,51.88,57,57,30.0,7.1
"17579",4,4,1,753.28,744.58,190.7,191.31,89,84,20.0,2.1
"17580",252,5,0,538.07,538.07,41.8,42.48,77,69,0.0,0.0
"17581",0,43,9,17951.17,17543.99,17.3,17.52,387,373,17.3,3.3
"17582",235,5,1,1446.95,1429.95,96.3,96.76,92,92,16.7,0.8
"17583",559,1,0,135.95,135.95,NULL,NULL,7,6,0.0,0.0
"17584",6,6,1,5309.42,5294.42,135.0,135.27,85,85,14.3,0.8
"17585",108,7,0,2064.71,2064.71,61.2,61.48,295,286,0.0,0.0
"17586",618,1,0,167.40,167.40,NULL,NULL,8,8,0.0,0.0
"17587",627,1,0,173.76,173.76,NULL,NULL,41,38,0.0,0.0
"17588",99,7,2,2939.55,2901.65,89.0,89.51,35,32,22.2,5.3
"17589",59,18,3,13806.27,13661.22,33.8,34.24,600,583,14.3,0.8
"17590",1,3,0,1466.77,1466.77,18.5,18.98,161,160,0.0,0.0
"17591",72,8,1,2339.32,2328.37,87.7,88.27,93,93,11.1,0.6
"17592",738,1,1,148.30,0.00,NULL,NULL,13,5,50.0,50.0
"17593",3,11,4,8092.32,8040.52,72.7,73.18,311,290,26.7,2.4
"17594",84,4,0,2497.88,2497.88,172.7,173.11,70,67,0.0,0.0
"17595",11,2,0,386.69,386.69,24.0,24.99,68,68,0.0,0.0
"17596",22,13,1,4491.46,4478.11,58.0,58.42,274,258,7.1,0.4
"17597",213,5,2,3484.09,3425.29,91.8,92.46,109,105,28.6,4.5
"17598",380,1,0,409.98,409.98,NULL,NULL,10,10,0.0,0.0
"17599",464,1,2,52.05,44.55,NULL,NULL,3,3,66.7,40.0
"17600",17,1,0,161.67,161.67,NULL,NULL,13,12,0.0,0.0
"17601",238,2,0,412.66,412.66,141.0,141.15,68,68,0.0,0.0
"17602",1,14,4,7354.43,7240.73,46.8,47.45,450,429,22.2,1.1
"17603",49,4,4,1788.38,1671.18,216.7,217.06,104,100,50.0,5.4
"17604",216,6,0,942.38,942.38,92.0,92.81,142,132,0.0,0.0
"17605",589,1,0,160.75,160.75,NULL,NULL,13,13,0.0,0.0
"17606",736,1,0,87.30,87.30,NULL,NULL,6,6,0.0,0.0
"17607",375,1,0,333.81,333.81,NULL,NULL,22,22,0.0,0.0
"17608",32,4,0,488.06,488.06,191.0,191.33,134,127,0.0,0.0
"17609",40,11,3,1875.36,1740.01,56.4,56.88,316,303,21.4,0.8
"17610",539,5,3,1511.94,1410.29,48.0,48.25,114,108,37.5,8.9
"17611",3,28,6,8287.53,8149.93,26.6,27.07,721,666,17.6,0.7
"17612",52,18,13,5394.86,5168.28,39.0,39.36,213,205,41.9,6.8
"17613",22,14,3,4544.55,4494.77,21.4,21.77,211,208,17.6,2.2
"17614",56,1,0,386.32,386.32,NULL,NULL,97,91,0.0,0.0
"17615",129,6,1,721.80,714.30,70.4,71.01,47,46,14.3,1.8
"17616",173,4,0,734.40,734.40,92.0,92.66,1,1,0.0,0.0
"17617",558,1,1,385.19,227.14,NULL,NULL,18,18,50.0,10.0
"17618",5,11,2,4001.64,3976.34,67.4,67.90,202,190,15.4,1.4
"17619",311,1,0,214.37,214.37,NULL,NULL,71,68,0.0,0.0
"17620",59,1,0,81.44,81.44,NULL,NULL,4,4,0.0,0.0
"17621",20,6,2,3175.12,3029.32,81.6,82.06,61,61,25.0,2.9
"17622",596,2,1,1130.21,1125.17,0.0,0.96,19,19,33.3,2.6
"17623",32,7,0,2365.77,2365.77,115.0,115.48,130,128,0.0,0.0
"17624",14,4,0,1568.63,1568.63,234.7,234.98,91,91,0.0,0.0
"17625",17,8,0,5978.90,5978.90,100.4,100.87,429,403,0.0,0.0
"17626",602,1,0,254.00,254.00,NULL,NULL,18,18,0.0,0.0
"17627",478,1,1,296.36,285.11,NULL,NULL,10,10,50.0,9.1
"17628",80,1,0,75.75,75.75,NULL,NULL,5,5,0.0,0.0
"17629",5,10,1,2455.52,2425.52,45.8,46.21,129,129,9.1,0.6
"17630",169,2,0,503.60,503.60,62.0,62.91,24,24,0.0,0.0
"17631",1,7,0,998.49,998.49,121.0,121.47,66,66,0.0,0.0
"17633",30,7,2,2057.39,1974.89,59.3,59.66,84,83,22.2,1.9
"17634",35,9,0,2358.59,2358.59,37.1,37.63,209,201,0.0,0.0
"17635",423,3,1,1265.58,1256.83,82.5,83.09,60,60,25.0,1.3
"17636",8,1,1,285.56,265.93,NULL,NULL,20,20,50.0,16.7
"17637",30,2,0,547.06,547.06,83.0,83.98,35,35,0.0,0.0
"17638",646,2,0,842.40,842.40,74.0,74.19,2,2,0.0,0.0
"17639",275,6,0,615.17,615.17,41.0,41.43,59,58,0.0,0.0
"17640",86,6,2,3168.94,3107.59,107.6,108.00,48,48,25.0,2.9
"17642",119,5,0,1824.49,1824.49,153.0,153.68,88,85,0.0,0.0
"17643",372,2,0,439.70,439.70,132.0,132.06,30,30,0.0,0.0
"17644",0,20,8,6028.60,5864.54,34.3,34.75,160,149,28.6,4.9
"17646",218,12,4,3898.79,3843.16,45.4,45.83,124,121,25.0,4.4
"17647",64,3,0,331.66,331.66,302.0,302.02,12,12,0.0,0.0
"17648",60,5,1,2216.37,2208.42,80.8,81.18,114,114,16.7,0.8
"17649",134,3,2,1578.89,1542.44,166.5,167.06,88,86,40.0,3.0
"17650",20,1,0,166.08,166.08,NULL,NULL,8,8,0.0,0.0
"17651",11,16,5,5703.52,5635.05,33.9,34.33,198,192,23.8,2.4
"17652",24,12,6,4867.72,4737.13,22.8,23.27,118,117,33.3,4.1
"17653",28,4,1,1207.56,1175.88,27.3,27.96,44,44,20.0,12.0
"17654",276,1,0,117.55,117.55,NULL,NULL,22,22,0.0,0.0
"17655",10,9,1,2976.38,2909.18,50.1,50.76,75,75,10.0,1.8
"17656",72,5,0,1674.69,1674.69,13.5,13.77,67,67,0.0,0.0
"17657",429,1,0,126.00,126.00,NULL,NULL,7,7,0.0,0.0
"17658",10,2,1,595.42,485.88,185.0,185.86,17,15,33.3,17.4
"17659",3,14,3,3586.99,3536.33,27.9,28.38,150,150,17.6,2.0
"17660",140,2,0,342.22,342.22,595.0,595.90,75,72,0.0,0.0
"17662",661,2,0,412.92,412.92,60.0,60.99,14,14,0.0,0.0
"17663",25,17,6,5175.83,5081.04,38.3,38.74,153,148,26.1,4.4
"17664",18,4,0,1166.23,1166.23,200.0,200.59,68,68,0.0,0.0
"17665",492,1,0,563.10,563.10,NULL,NULL,19,19,0.0,0.0
"17666",3,5,0,2047.80,2047.80,130.3,130.97,30,29,0.0,0.0
"17667",65,9,3,3950.70,3883.80,73.0,73.52,140,136,25.0,1.3
"17668",0,2,0,347.75,347.75,36.0,36.94,14,14,0.0,0.0
"17669",42,10,0,6142.35,6142.35,63.1,63.84,85,83,0.0,0.0
"17670",227,1,0,205.70,205.70,NULL,NULL,11,11,0.0,0.0
"17671",15,5,2,2009.16,1720.53,89.8,90.00,54,53,28.6,9.6
"17672",43,6,2,5663.74,5592.19,117.8,118.21,178,176,25.0,2.4
"17673",0,13,2,4173.88,4156.63,52.0,52.41,195,179,13.3,0.4
"17674",73,2,0,551.04,551.04,294.0,294.14,19,19,0.0,0.0
"17675",0,70,19,37642.48,37067.02,10.1,10.55,345,340,21.3,3.0
"17676",3,10,2,2448.64,2409.73,67.9,68.35,85,83,16.7,2.6
"17677",1,54,36,35058.46,34233.35,13.3,13.62,346,335,40.0,6.5
"17678",263,2,1,599.76,579.81,339.0,339.92,27,27,33.3,3.4
"17679",52,7,4,3577.61,3166.56,113.5,113.93,70,70,36.4,22.9
"17680",23,3,1,497.45,462.50,243.0,243.93,20,20,25.0,4.8
"17681",596,5,1,731.20,529.60,23.8,24.06,12,12,16.7,6.7
"17682",9,11,1,4065.28,4050.28,62.8,63.13,85,84,8.3,0.5
"17683",385,3,0,819.01,819.01,83.5,84.35,41,41,0.0,0.0
"17684",43,1,0,239.41,239.41,NULL,NULL,15,15,0.0,0.0
"17685",16,12,2,5454.95,5439.95,58.6,59.08,124,120,14.3,1.0
"17686",6,9,0,8296.81,8296.81,65.4,65.78,283,276,0.0,0.0
"17687",420,1,0,432.68,432.68,NULL,NULL,26,26,0.0,0.0
"17688",374,1,1,304.20,286.50,NULL,NULL,19,19,50.0,5.0
"17689",387,2,0,317.08,317.08,85.0,85.98,17,17,0.0,0.0
"17690",29,20,1,6963.80,6954.30,33.4,33.90,237,232,4.8,0.6
"17691",357,4,1,637.55,627.35,62.3,62.74,37,37,20.0,2.3
"17692",126,12,2,2960.44,2947.04,37.0,37.56,89,88,14.3,1.2
"17693",135,1,2,200.47,187.02,NULL,NULL,16,16,66.7,11.1
"17694",141,3,0,1695.97,1695.97,210.5,210.57,54,52,0.0,0.0
"17695",131,5,1,1746.04,1720.54,136.8,137.26,46,46,16.7,1.6
"17696",37,27,21,7679.59,7380.89,26.1,26.57,191,179,43.8,8.8
"17697",235,1,0,338.95,338.95,NULL,NULL,19,19,0.0,0.0
"17698",260,1,0,154.95,154.95,NULL,NULL,8,8,0.0,0.0
"17699",476,2,0,442.00,442.00,84.0,84.91,17,17,0.0,0.0
"17700",16,14,3,6679.97,6640.72,55.2,55.54,259,237,17.6,1.4
"17701",252,1,0,417.95,417.95,NULL,NULL,24,24,0.0,0.0
"17702",29,6,3,3144.04,2999.94,73.6,74.03,120,114,33.3,6.1
"17703",34,4,0,1094.84,1094.84,127.3,127.66,63,63,0.0,0.0
"17704",168,2,0,885.19,885.19,71.0,71.01,27,27,0.0,0.0
"17705",2,11,1,2083.90,2041.50,56.8,57.32,74,72,8.3,4.0
"17706",3,31,12,20272.15,19066.07,22.5,22.84,408,399,27.9,4.8
"17707",184,8,1,609.30,605.05,77.7,78.16,9,9,11.1,4.0
"17708",187,4,0,884.18,884.18,78.3,78.64,57,56,0.0,0.0
"17709",169,5,0,671.01,671.01,107.8,108.47,37,37,0.0,0.0
"17710",423,1,0,293.50,293.50,NULL,NULL,20,20,0.0,0.0
"17711",10,2,0,385.10,385.10,279.0,279.01,22,22,0.0,0.0
"17712",44,1,0,522.91,522.91,NULL,NULL,29,29,0.0,0.0
"17713",381,4,0,1198.09,1198.09,55.3,55.43,55,52,0.0,0.0
"17714",320,5,4,1410.18,1376.58,48.0,48.25,69,68,44.4,4.7
"17715",200,2,0,489.60,489.60,392.0,392.01,1,1,0.0,0.0
"17716",22,24,3,15956.97,15671.32,30.7,31.08,334,330,11.1,2.1
"17717",420,1,0,376.92,376.92,NULL,NULL,26,26,0.0,0.0
"17718",231,2,1,439.18,386.98,412.0,412.23,22,22,33.3,4.2
"17719",37,15,3,5396.04,5367.80,14.9,15.57,111,109,16.7,1.4
"17720",25,10,2,2666.91,2613.06,60.9,61.36,81,81,16.7,2.2
"17721",658,1,0,307.21,307.21,NULL,NULL,11,11,0.0,0.0
"17722",95,5,2,3520.22,3476.82,69.5,69.81,163,158,28.6,2.8
"17723",126,7,0,3378.40,3378.40,41.0,41.39,6,5,0.0,0.0
"17724",57,3,1,1033.00,995.65,33.5,33.54,38,38,25.0,11.1
"17725",15,11,3,3439.08,3371.13,24.5,25.09,115,110,21.4,3.0
"17726",394,7,1,1092.06,1089.56,47.5,47.82,52,50,12.5,1.5
"17727",8,1,1,1060.25,1042.55,NULL,NULL,66,66,50.0,1.5
"17728",3,5,2,4238.76,4206.16,112.0,112.44,196,194,28.6,2.4
"17729",595,1,0,438.65,438.65,NULL,NULL,23,23,0.0,0.0
"17730",2,20,3,7773.80,7757.35,30.4,30.85,177,169,13.0,0.9
"17731",78,6,1,1708.99,1347.08,117.6,117.82,82,80,14.3,13.9
"17732",372,8,2,2166.42,2144.17,16.1,16.43,90,90,20.0,2.4
"17733",38,2,0,692.19,692.19,222.0,222.93,33,32,0.0,0.0
"17734",53,6,0,1442.32,1442.32,117.2,117.79,76,74,0.0,0.0
"17735",1,26,3,16790.33,16707.98,19.2,19.81,391,383,10.3,0.6
"17736",8,3,1,377.44,337.49,51.5,52.02,24,24,25.0,3.8
"17737",8,2,0,168.24,168.24,49.0,49.02,8,8,0.0,0.0
"17738",18,13,2,4183.56,4145.36,50.7,50.93,173,167,13.3,1.3
"17739",11,18,2,7730.59,7718.14,42.1,42.41,56,55,10.0,2.0
"17740",388,6,0,426.90,426.90,61.2,61.63,5,4,0.0,0.0
"17741",406,2,0,101.10,101.10,153.0,153.99,6,6,0.0,0.0
"17742",112,11,0,2098.48,2098.48,62.0,62.51,52,51,0.0,0.0
"17743",441,1,1,229.20,208.85,NULL,NULL,3,3,50.0,40.0
"17744",3,7,0,2649.14,2649.14,62.5,62.85,121,113,0.0,0.0
"17745",477,2,0,600.34,600.34,78.0,78.14,27,26,0.0,0.0
"17746",234,4,3,904.18,873.43,123.3,123.36,32,32,42.9,10.0
"17747",99,1,1,71.40,64.65,NULL,NULL,1,1,50.0,50.0
"17748",526,1,0,358.15,358.15,NULL,NULL,17,17,0.0,0.0
"17749",177,3,0,1026.18,1026.18,183.5,184.02,52,51,0.0,0.0
"17750",4,9,0,1694.16,1694.16,19.3,19.87,100,85,0.0,0.0
"17751",420,1,0,157.86,157.86,NULL,NULL,31,30,0.0,0.0
"17752",358,1,0,80.64,80.64,NULL,NULL,1,1,0.0,0.0
"17753",463,4,1,382.06,379.56,79.0,79.35,63,61,20.0,1.4
"17754",0,13,3,4451.22,4383.08,60.2,60.65,185,169,18.8,1.8
"17756",375,3,0,728.75,728.75,8.5,9.49,54,54,0.0,0.0
"17757",0,56,4,9070.10,8990.49,12.1,12.62,361,355,6.7,0.4
"17758",18,12,0,4964.03,4964.03,49.5,49.91,403,382,0.0,0.0
"17759",16,5,0,1260.63,1260.63,141.3,141.55,113,113,0.0,0.0
"17760",21,6,1,746.39,739.14,125.2,125.59,58,58,14.3,1.5
"17761",32,1,0,712.78,712.78,NULL,NULL,19,19,0.0,0.0
"17762",455,1,0,129.75,129.75,NULL,NULL,16,16,0.0,0.0
"17763",262,4,1,86.15,51.15,131.7,132.00,11,11,20.0,30.0
"17764",50,5,0,1513.57,1513.57,171.0,171.46,126,123,0.0,0.0
"17765",158,4,0,524.00,524.00,96.3,96.67,71,71,0.0,0.0
"17766",380,2,0,299.61,299.61,0.0,0.01,21,21,0.0,0.0
"17767",14,2,0,413.05,413.05,394.0,394.93,35,33,0.0,0.0
"17768",7,7,1,3292.73,3287.78,121.2,121.51,134,133,12.5,0.5
"17769",12,17,4,7053.38,6944.96,41.7,42.31,330,326,19.0,2.0
"17770",198,5,0,1143.27,1143.27,20.5,20.99,33,29,0.0,0.0
"17771",56,4,0,386.93,386.93,177.0,177.64,62,62,0.0,0.0
"17772",10,3,0,360.75,360.75,190.5,190.99,94,94,0.0,0.0
"17773",513,2,0,575.37,575.37,175.0,175.98,48,44,0.0,0.0
"17774",96,9,2,3272.83,3259.39,71.0,71.61,285,274,18.2,0.5
"17775",254,1,0,56.40,56.40,NULL,NULL,3,3,0.0,0.0
"17776",386,2,1,329.30,322.55,336.0,336.89,73,71,33.3,1.3
"17777",24,3,0,647.56,647.56,37.0,37.95,141,139,0.0,0.0
"17778",661,1,0,197.70,197.70,NULL,NULL,10,10,0.0,0.0
"17779",20,3,2,650.32,633.92,60.5,61.04,73,71,40.0,2.4
"17780",666,3,0,346.56,346.56,8.5,8.55,76,62,0.0,0.0
"17781",158,2,0,188.02,188.02,93.0,93.84,12,12,0.0,0.0
"17782",382,2,0,679.02,679.02,0.0,0.05,29,29,0.0,0.0
"17783",71,3,0,376.96,376.96,219.5,220.07,91,90,0.0,0.0
"17784",549,1,0,112.86,112.86,NULL,NULL,19,16,0.0,0.0
"17785",52,3,0,403.38,403.38,255.5,256.01,48,47,0.0,0.0
"17786",84,2,0,266.85,266.85,231.0,231.93,57,54,0.0,0.0
"17787",152,4,0,1817.54,1817.54,72.0,72.97,94,91,0.0,0.0
"17788",73,2,0,1112.95,1112.95,55.0,55.98,2,2,0.0,0.0
"17789",280,2,0,397.15,397.15,379.0,380.00,27,25,0.0,0.0
"17790",26,20,0,2779.41,2779.41,26.7,27.26,188,178,0.0,0.0
"17791",29,1,0,106.10,106.10,NULL,NULL,10,10,0.0,0.0
"17792",466,2,0,368.35,368.35,11.0,11.06,45,44,0.0,0.0
"17793",24,1,0,300.34,300.34,NULL,NULL,49,49,0.0,0.0
"17794",686,2,0,147.30,147.30,1.0,1.92,7,7,0.0,0.0
"17795",179,2,0,342.83,342.83,85.0,85.02,43,41,0.0,0.0
"17796",39,7,0,1236.39,1236.39,63.2,63.51,149,147,0.0,0.0
"17797",21,8,0,1971.87,1971.87,99.9,100.28,222,218,0.0,0.0
"17798",581,1,0,172.17,172.17,NULL,NULL,42,42,0.0,0.0
"17799",21,20,3,6246.93,6121.78,36.6,37.05,478,449,13.0,0.8
"17800",36,9,0,1186.21,1186.21,36.6,37.12,50,49,0.0,0.0
"17801",450,3,1,770.03,767.48,120.0,120.06,66,57,25.0,1.2
"17802",81,10,6,4946.22,4808.94,71.2,71.56,283,259,37.5,3.5
"17803",391,1,0,184.66,184.66,NULL,NULL,27,24,0.0,0.0
"17804",375,3,0,383.78,383.78,181.0,181.03,82,81,0.0,0.0
